"ID","Year_Birth","Education","Marital_Status","Income_norm","Kidhome","Teenhome","Dt_Customer","Recency_norm","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","Response","Age","Seniority_Years","Total_spend_norm","Total_kids","Total_purchase_norm","Accepted_campaign","Is_Parent","Age_group","Income_segment","Income","Recency","Total_Spend","Total_Purchase"
1473,1960,"Master","Single",0.28688529691847114,0,1,"2013-07-23",0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,66,12,0.026587301587301587,1,0.1590909090909091,0,1,"Senior","Mid_Income",47823,0,72,7
1016,1959,"PhD","Single",0.2042983313312628,0,1,"2014-03-30",0.43434343434343436,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,67,11,0.01984126984126984,1,0.1590909090909091,0,1,"Senior","Low_Income",34554,43,55,7
4518,1979,"Graduation","Together",0.5225902020950164,0,1,"2013-04-20",0.595959595959596,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,47,12,0.46190476190476193,1,0.6136363636363636,0,1,"Adulte","Mid_Income",85693,59,1169,27
9370,1945,"PhD","Married",0.3990614127356582,0,0,"2013-05-17",0.686868686868687,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,81,12,0.44246031746031744,0,0.36363636363636365,0,0,"Senior","Mid_Income",65846,68,1120,16
8908,1959,"Graduation","Married",0.5319387304175717,0,0,"2014-05-08",0.3535353535353536,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,67,11,0.43333333333333335,0,0.4545454545454546,1,0,"Senior","Mid_Income",87195,35,1097,20
8373,1979,"Basic","Together",0.14230675869967074,1,0,"2013-12-10",0.9494949494949496,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,47,12,0.009523809523809525,1,0.11363636363636365,0,1,"Adulte","Low_Income",24594,94,29,5
7533,1964,"Graduation","Married",0.294808516994778,1,1,"2013-09-24",0.15151515151515152,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,62,12,0.07222222222222222,2,0.29545454545454547,0,1,"Senior","Mid_Income",49096,15,187,13
2683,1969,"Graduation","Married",0.31545370237821085,0,2,"2013-02-02",0.5656565656565657,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,57,13,0.35912698412698413,2,0.5909090909090909,0,1,"Senior","Mid_Income",52413,56,910,26
3629,1978,"Graduation","Single",0.2292132173999639,1,0,"2012-12-19",0.17171717171717174,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,48,13,0.05555555555555555,1,0.20454545454545456,0,1,"Adulte","Mid_Income",38557,17,145,9
10991,1960,"Master","Married",0.5435341420453483,0,0,"2012-12-07",0.18181818181818182,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,66,13,0.33531746031746035,0,0.3181818181818182,0,0,"Senior","Mid_Income",89058,18,850,14
5077,1979,"Graduation","Together",0.47033927315503493,0,1,"2013-11-02",0.4646464646464647,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,47,12,0.38253968253968257,1,0.5454545454545454,0,1,"Adulte","Mid_Income",77298,46,969,24
7431,1991,"PhD","Single",0.41325225466337207,0,0,"2012-11-10",0.4040404040404041,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,35,13,0.7202380952380952,0,0.38636363636363635,1,0,"Adulte","Mid_Income",68126,40,1820,17
3267,1963,"Master","Together",0.3457959630789148,0,1,"2014-06-25",0.27272727272727276,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,63,11,0.2392857142857143,1,0.4545454545454546,1,1,"Senior","Mid_Income",57288,27,608,20
999,1991,"Graduation","Single",0.5247312764911275,0,0,"2013-01-02",0.9595959595959597,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,35,13,0.28769841269841273,0,0.5681818181818182,1,0,"Adulte","Mid_Income",86037,95,730,25
9215,1980,"PhD","Married",0.2629289150852384,1,0,"2012-12-12",0.19191919191919193,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,46,13,0.21666666666666667,1,0.4772727272727273,0,1,"Adulte","Mid_Income",43974,19,551,21
2286,1962,"Graduation","Single",0.305320943317545,1,1,"2013-09-10",0.27272727272727276,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,64,12,0.04325396825396825,2,0.18181818181818182,0,1,"Senior","Mid_Income",50785,27,114,8
1592,1970,"Graduation","Married",0.5541586013307026,0,0,"2014-01-24",0.25252525252525254,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,56,12,0.6821428571428572,0,0.34090909090909094,1,0,"Senior","Mid_Income",90765,25,1724,15
367,1978,"Master","Married",0.21672154207148947,1,0,"2013-02-19",0.7474747474747475,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,48,13,0.22698412698412698,1,0.4545454545454546,0,1,"Adulte","Mid_Income",36550,74,577,20
5234,1967,"Master","Together",0.1806407040649293,1,1,"2013-07-11",0.8585858585858587,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,59,12,0.030158730158730156,2,0.1590909090909091,0,1,"Senior","Low_Income",30753,85,81,7
9862,1969,"Graduation","Together",0.12565119159503818,1,0,"2013-11-14",0.37373737373737376,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,12,0.011111111111111112,1,0.1590909090909091,0,1,"Senior","Low_Income",21918,37,33,7
9805,1953,"Master","Together",0.3385822850989936,0,1,"2013-06-20",0.6565656565656566,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,73,12,0.25992063492063494,1,0.5,0,1,"Senior","Mid_Income",56129,65,660,22
6205,1967,"Master","Single",0.19186889653755904,1,0,"2014-02-24",0.13131313131313133,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,59,12,0.02976190476190476,1,0.20454545454545456,1,1,"Senior","Low_Income",32557,13,80,9
8442,1985,"Master","Married",0.1106636708222597,2,0,"2013-09-04",0.6363636363636365,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,41,12,0.00992063492063492,2,0.13636363636363635,0,1,"Adulte","Low_Income",19510,63,30,6
7386,1976,"Graduation","Divorced",0.18212825284594844,1,0,"2013-04-22",0.8383838383838385,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50,12,0.015079365079365078,1,0.11363636363636365,0,1,"Adulte","Low_Income",30992,83,43,5
7215,1983,"Graduation","Single",0.6238991205412436,0,0,"2013-03-12",0.696969696969697,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,43,13,0.44841269841269843,0,0.6136363636363636,1,0,"Adulte","High_Income",101970,69,1135,27
1491,1965,"Master","Together",0.4341775224532729,0,0,"2013-02-18",0.8787878787878789,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,61,13,0.21984126984126984,0,0.36363636363636365,0,0,"Senior","Mid_Income",71488,87,559,16
11071,1984,"Graduation","Single",0.4847106126335837,0,0,"2013-04-21",0.37373737373737376,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,42,12,0.7611111111111111,0,0.36363636363636365,1,0,"Adulte","Mid_Income",79607,37,1923,16
3381,1953,"Master","Married",0.3274972458563364,1,1,"2014-06-08",0.5151515151515152,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,73,11,0.03373015873015873,2,0.18181818181818182,0,1,"Senior","Mid_Income",54348,51,90,8
8268,1961,"PhD","Married",0.30903670324335425,0,1,"2013-07-11",0.23232323232323235,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,65,12,0.15833333333333335,1,0.38636363636363635,0,1,"Senior","Mid_Income",51382,23,404,17
11051,1956,"PhD","Together",0.4708247493262462,1,1,"2014-05-10",0.7272727272727273,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,70,11,0.26031746031746034,2,0.5227272727272727,0,1,"Senior","Mid_Income",77376,72,661,23
8026,1952,"Graduation","Married",0.38133530843297003,0,1,"2013-09-30",0.10101010101010102,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,74,12,0.18174603174603177,1,0.4318181818181818,0,1,"Senior","Mid_Income",62998,10,463,19
433,1958,"Master","Single",0.3709598112866986,1,1,"2013-03-10",0.42424242424242425,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,68,13,0.2488095238095238,2,0.5227272727272727,0,1,"Senior","Mid_Income",61331,42,632,23
9597,1969,"Graduation","Married",0.44637666726832514,0,0,"2014-02-10",0.10101010101010102,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,57,12,0.2857142857142857,0,0.4318181818181818,0,0,"Senior","Mid_Income",73448,10,725,19
1295,1963,"Graduation","Married",0.30903670324335425,0,1,"2013-08-11",0.9696969696969697,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,63,12,0.2857142857142857,1,0.4318181818181818,0,1,"Senior","Mid_Income",51382,96,725,19
5290,1964,"PhD","Married",0.2478480335103039,1,1,"2013-08-14",0.5151515151515152,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,62,12,0.10873015873015873,2,0.36363636363636365,0,1,"Senior","Mid_Income",41551,51,279,16
1685,1967,"PhD","Together",0.3812294995238599,0,0,"2013-03-17",0.21212121212121213,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,59,13,0.5861111111111111,0,0.5227272727272727,1,0,"Senior","Mid_Income",62981,21,1482,23
5342,1976,"Basic","Divorced",0.04865965008371352,1,0,"2012-08-08",0.31313131313131315,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,50,13,0.009523809523809525,1,0.13636363636363635,0,1,"Adulte","Low_Income",9548,31,29,6
9579,1959,"PhD","Married",0.19936888097742533,2,1,"2013-07-07",0.6161616161616162,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,67,12,0.04007936507936508,3,0.20454545454545456,0,1,"Senior","Low_Income",33762,61,106,9
7660,1973,"PhD","Single",0.2124269451723129,1,1,"2014-05-19",0.37373737373737376,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,53,11,0.01746031746031746,2,0.13636363636363635,1,1,"Adulte","Mid_Income",35860,37,49,6
1461,1965,"PhD","Divorced",0.2190306659114815,1,1,"2013-07-28",0.7474747474747475,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,12,0.013095238095238096,2,0.1590909090909091,0,1,"Senior","Mid_Income",36921,74,38,7
821,1992,"Master","Single",0.5671917693116819,0,0,"2012-10-19",0.4646464646464647,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,34,13,0.8222222222222222,0,0.5,0,0,"Jeune","Mid_Income",92859,46,2077,22
11084,1976,"Master","Together",0.39444316505567417,0,1,"2013-11-14",0.04040404040404041,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,50,12,0.4158730158730159,1,0.38636363636363635,1,1,"Adulte","Mid_Income",65104,4,1053,17
8690,1962,"Graduation","Married",0.5251918564484306,0,0,"2013-04-19",0.7373737373737375,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,64,12,0.5476190476190477,0,0.5227272727272727,0,0,"Senior","Mid_Income",86111,73,1385,23
2937,1974,"PhD","Single",0.4146588907491893,0,1,"2013-08-28",0.4747474747474748,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,52,12,0.34365079365079365,1,0.5681818181818182,0,1,"Adulte","Mid_Income",68352,47,871,25
9701,1988,"Graduation","Together",0.2499144192646903,1,0,"2013-03-19",0.13131313131313133,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,38,13,0.12182539682539684,1,0.2727272727272727,0,1,"Adulte","Mid_Income",41883,13,312,12
9949,1976,"Graduation","Married",0.36148680189460186,0,2,"2012-10-18",0.36363636363636365,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,50,13,0.346031746031746,2,0.34090909090909094,0,1,"Adulte","Mid_Income",59809,36,877,15
10837,1975,"Graduation","Married",0.13834203663477876,1,0,"2012-10-28",0.4747474747474748,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,51,13,0.025,1,0.13636363636363635,1,1,"Adulte","Low_Income",23957,47,68,6
3120,1981,"Graduation","Together",0.2291509768651932,1,0,"2013-08-28",0.494949494949495,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,45,12,0.006746031746031746,1,0.09090909090909091,0,1,"Adulte","Mid_Income",38547,49,22,4
5885,1973,"Master","Married",0.2113564079742573,2,1,"2012-08-22",0.9494949494949496,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,53,13,0.08174603174603173,3,0.36363636363636365,0,1,"Adulte","Mid_Income",35688,94,211,16
4050,1966,"Master","Married",0.2979765602146054,0,0,"2014-06-21",0.6565656565656566,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,60,11,0.048412698412698414,0,0.18181818181818182,0,0,"Senior","Mid_Income",49605,65,127,8
3830,1953,"Master","Married",0.3586548575625362,0,2,"2014-04-24",0.595959595959596,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,73,11,0.18015873015873016,2,0.36363636363636365,0,1,"Senior","Mid_Income",59354,59,459,16
7987,1969,"Graduation","Married",0.39844523144142857,0,1,"2014-03-07",0.9696969696969697,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,57,12,0.18055555555555555,1,0.4318181818181818,1,1,"Senior","Mid_Income",65747,96,460,19
7798,1972,"Master","Together",0.27767992182588835,0,1,"2012-12-14",0.2828282828282829,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,54,13,0.16825396825396827,1,0.38636363636363635,0,1,"Adulte","Mid_Income",46344,28,429,17
92,1988,"Graduation","Single",0.20194563911693128,1,0,"2014-05-12",0.12121212121212122,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,38,11,0.03333333333333333,1,0.25,0,1,"Adulte","Low_Income",34176,12,89,11
7055,1952,"PhD","Together",0.3689618901205599,0,1,"2012-10-09",0.5757575757575758,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,74,13,0.4031746031746032,1,0.5909090909090909,0,1,"Senior","Mid_Income",61010,57,1021,26
10240,1949,"Graduation","Together",0.42100742529579815,0,0,"2013-02-19",0.10101010101010102,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,77,13,0.5460317460317461,0,0.4772727272727273,1,0,"Senior","Mid_Income",69372,10,1381,21
3025,1958,"Graduation","Single",0.30022966757330377,0,1,"2013-07-08",0.04040404040404041,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,68,12,0.11944444444444444,1,0.34090909090909094,0,1,"Senior","Mid_Income",49967,4,306,15
9283,1978,"Graduation","Single",0.3639141827506582,1,2,"2013-09-12",0.494949494949495,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,48,12,0.005158730158730159,3,0.09090909090909091,0,1,"Adulte","Mid_Income",60199,49,18,4
9970,1977,"Graduation","Together",0.3338893487772847,0,1,"2013-10-17",0.030303030303030304,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,49,12,0.062301587301587295,1,0.20454545454545456,0,1,"Adulte","Mid_Income",55375,3,162,9
2730,1955,"Graduation","Single",0.48912969060230166,0,0,"2013-08-20",0.6464646464646465,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,71,12,0.4865079365079365,0,0.4090909090909091,0,0,"Senior","Mid_Income",80317,64,1231,18
2795,1958,"Master","Single",0.1792091717652038,2,1,"2013-07-01",0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,68,12,0.0031746031746031746,3,0.09090909090909091,0,1,"Senior","Low_Income",30523,0,13,4
9260,1945,"PhD","Married",0.42713189391723255,0,0,"2012-11-05",0.20202020202020204,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,81,13,0.675,0,0.6136363636363636,0,0,"Senior","Mid_Income",70356,20,1706,27
8182,1984,"Graduation","Married",0.13380470164999655,1,0,"2014-01-05",0.9191919191919192,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,42,12,0.046031746031746035,1,0.25,0,1,"Adulte","Low_Income",23228,91,121,11
10095,1975,"PhD","Divorced",0.4508393136113825,0,0,"2013-05-01",0.09090909090909091,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,51,12,0.5111111111111111,0,0.4545454545454546,0,0,"Adulte","Mid_Income",74165,9,1293,20
8475,1973,"PhD","Married",0.9679212283791941,0,1,"2014-03-01",0.98989898989899,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,53,12,0.6361111111111111,1,0.8409090909090909,0,1,"Adulte","High_Income",157243,98,1608,37
4370,1966,"Graduation","Together",0.25986668077452124,2,1,"2013-11-13",0.8383838383838385,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,60,12,0.03293650793650794,3,0.20454545454545456,0,1,"Senior","Mid_Income",43482,83,88,9
10573,1953,"Graduation","Divorced",0.3785531565287209,0,0,"2013-11-18",0.27272727272727276,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,73,12,0.16507936507936508,0,0.4090909090909091,1,0,"Senior","Mid_Income",62551,27,421,18
3712,1959,"Graduation","Divorced",0.3149495540465684,0,0,"2013-08-28",0.6363636363636365,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,67,12,0.1007936507936508,0,0.2727272727272727,1,0,"Senior","Mid_Income",52332,63,259,12
6637,1988,"Graduation","Single",0.4059389918278178,0,0,"2013-11-02",0.4646464646464647,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,38,12,0.44126984126984126,0,0.34090909090909094,0,0,"Adulte","Mid_Income",66951,46,1117,15
3152,1957,"Graduation","Together",0.15162416675484075,1,1,"2014-02-25",0.8484848484848485,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,69,12,0.03333333333333333,2,0.20454545454545456,0,1,"Senior","Low_Income",26091,84,89,9
5610,1965,"Graduation","Together",0.19746432061344268,1,1,"2014-04-21",0.5858585858585859,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,61,11,0.012301587301587301,2,0.13636363636363635,0,1,"Senior","Low_Income",33456,58,36,6
6460,1982,"Graduation","Married",0.167974755239097,1,0,"2013-07-13",0.787878787878788,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,44,12,0.020634920634920634,1,0.1590909090909091,0,1,"Adulte","Low_Income",28718,78,57,7
1349,1970,"Graduation","Married",0.30321721324229617,2,0,"2014-04-21",0.04040404040404041,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,56,11,0.056746031746031746,2,0.18181818181818182,0,1,"Senior","Mid_Income",50447,4,148,8
1880,1959,"PhD","Together",0.3224495384864347,1,1,"2014-01-30",0.17171717171717174,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,67,12,0.03492063492063492,2,0.18181818181818182,0,1,"Senior","Mid_Income",53537,17,93,8
641,1967,"Graduation","Single",0.31334374824948497,0,1,"2014-04-04",0.7777777777777778,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,59,11,0.04523809523809524,1,0.1590909090909091,1,1,"Senior","Mid_Income",52074,77,119,7
8717,1975,"PhD","Married",0.48981433648477907,0,1,"2012-09-12",0.5656565656565657,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,51,13,0.7261904761904762,1,0.6363636363636364,0,1,"Adulte","Mid_Income",80427,56,1835,28
10314,1948,"PhD","Married",0.5110383588415791,0,0,"2012-12-16",0.797979797979798,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,78,13,0.5210317460317461,0,0.5681818181818182,1,0,"Senior","Mid_Income",83837,79,1318,25
10854,1970,"PhD","Married",0.23105553722917585,1,1,"2014-05-23",0.9090909090909092,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,11,0.015873015873015872,2,0.1590909090909091,0,1,"Senior","Mid_Income",38853,90,45,7
10492,1959,"Graduation","Together",0.22752027485420154,2,1,"2014-06-24",0.9696969696969697,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,67,11,0.001984126984126984,3,0.09090909090909091,0,1,"Senior","Mid_Income",38285,96,10,4
6935,1951,"Master","Married",0.47780191327403887,0,0,"2013-12-01",0.4444444444444445,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,75,12,0.3861111111111111,0,0.5681818181818182,1,0,"Senior","Mid_Income",78497,44,978,25
7698,1976,"PhD","Married",0.3107047495752083,0,1,"2014-05-11",0.8181818181818182,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,50,11,0.0738095238095238,1,0.2272727272727273,0,1,"Adulte","Mid_Income",51650,81,191,10
3559,1988,"Master","Married",0.09036080838006559,1,0,"2014-05-10",0.7777777777777778,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,38,11,0.020634920634920634,1,0.20454545454545456,0,1,"Adulte","Low_Income",16248,77,57,9
10562,1946,"Master","Married",0.40521700162447793,0,0,"2013-09-28",0.21212121212121213,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,80,12,0.40793650793650793,0,0.5454545454545454,0,0,"Senior","Mid_Income",66835,21,1033,24
10796,1984,"Master","Married",0.1789228653052587,1,0,"2014-01-22",0.16161616161616163,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,42,12,0.024206349206349207,1,0.13636363636363635,0,1,"Adulte","Low_Income",30477,16,66,6
2563,1961,"Basic","Married",0.16505567415835234,0,0,"2014-06-15",0.8080808080808082,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,65,11,0.015079365079365078,0,0.13636363636363635,0,0,"Senior","Low_Income",28249,80,43,6
3518,1983,"Graduation","Married",0.1465204429036454,1,0,"2012-12-05",0.4545454545454546,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,43,13,0.017857142857142856,1,0.11363636363636365,0,1,"Adulte","Low_Income",25271,45,50,5
5823,1970,"PhD","Single",0.1902879869543839,0,1,"2014-03-08",0.6363636363636365,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,56,12,0.013492063492063493,1,0.1590909090909091,0,1,"Senior","Low_Income",32303,63,39,7
3934,1966,"Graduation","Married",0.37067972888023054,0,1,"2013-08-02",0.3434343434343435,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,60,12,0.2392857142857143,1,0.4090909090909091,0,1,"Senior","Mid_Income",61286,34,608,18
6982,1976,"Graduation","Married",0.450235580424107,0,0,"2013-03-19",0.14141414141414144,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,50,13,0.6253968253968254,0,0.5454545454545454,0,0,"Adulte","Mid_Income",74068,14,1581,24
6431,1964,"PhD","Married",0.2740388505418039,1,1,"2013-02-23",0.13131313131313133,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,62,13,0.025,2,0.1590909090909091,0,1,"Senior","Mid_Income",45759,13,68,7
9733,1978,"Basic","Together",0.14409928610106618,1,0,"2012-09-09",0.5252525252525253,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,48,13,0.02976190476190476,1,0.11363636363636365,1,1,"Adulte","Low_Income",24882,52,80,5
5602,1989,"PhD","Together",0.4060759210043133,0,0,"2013-05-17",0.98989898989899,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,37,12,0.5067460317460317,0,0.6363636363636364,0,0,"Adulte","Mid_Income",66973,98,1282,28
7829,1900,"Master","Divorced",0.21728170688442552,1,0,"2013-09-26",1,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,126,12,0.023809523809523808,1,0.13636363636363635,0,1,"Senior","Mid_Income",36640,99,65,6
1324,1988,"Graduation","Married",0.23117379424524015,1,0,"2013-05-30",0.9393939393939394,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,38,12,0.034126984126984124,1,0.18181818181818182,0,1,"Adulte","Mid_Income",38872,93,91,8
326,1973,"Graduation","Married",0.3075802747297205,1,1,"2013-02-18",0.38383838383838387,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,53,13,0.12301587301587302,2,0.36363636363636365,0,1,"Adulte","Mid_Income",51148,38,315,16
7224,1977,"Graduation","Married",0.1843751361511698,1,1,"2013-12-29",0.24242424242424243,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,49,12,0.010317460317460317,2,0.13636363636363635,0,1,"Adulte","Low_Income",31353,24,31,6
6999,1980,"Master","Married",0.4228061767506706,0,0,"2014-05-13",0.8080808080808082,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,46,11,0.32896825396825397,0,0.5227272727272727,0,0,"Adulte","Mid_Income",69661,80,834,23
9938,1954,"Graduation","Married",0.4875736772330348,0,0,"2013-09-19",0.8282828282828284,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,72,12,0.6329365079365079,0,0.38636363636363635,1,0,"Senior","Mid_Income",80067,82,1600,17
6422,1954,"Graduation","Married",0.5289698569090105,0,0,"2013-01-17",0.20202020202020204,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,72,13,0.501984126984127,0,0.38636363636363635,0,0,"Senior","Mid_Income",86718,20,1270,17
3182,1973,"PhD","Single",0.28085418909919274,1,1,"2014-03-31",0.8181818181818182,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,53,11,0.10238095238095238,2,0.34090909090909094,1,1,"Adulte","Mid_Income",46854,81,263,15
7300,1952,"Graduation","Divorced",0.4195758929960726,0,1,"2014-06-29",0.5050505050505051,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,74,11,0.21031746031746032,1,0.4318181818181818,1,1,"Senior","Mid_Income",69142,50,535,19
